"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"McKenna, Ryan","663630","2023","6","6",0.667,0.381,0.28600000000000003,0.833,0.662,0.17099999999999993,0.649,0.442,0.20700000000000002,"18.00","9.40","8.6"
"McKinstry, Zach","656716","2023","6","6",0.5,0.464,0.035999999999999976,1.167,1.016,0.15100000000000002,0.688,0.621,0.06699999999999995,"18.00","27.96","-9.96"
"Hurt, Kyle","669165","2023","6","3",0,0.066,-0.066,0,0.077,-0.077,0,0.066,-0.066,0,0.25,"-0.25"
"Thomas, Lane","657041","2023","6","5",0.5,0.282,0.21800000000000003,1.167,0.475,0.6920000000000001,0.688,0.327,0.36099999999999993,"27.00","4.51","22.49"
"Luplow, Jordan","656669","2023","6","5",0.2,0.209,-0.00899999999999998,0.8,0.383,0.41700000000000004,0.455,0.33,0.125,"13.50","4.61","8.89"
"Cyr, Tyler","664202","2023","6","4",0.167,0.173,-0.005999999999999978,0.167,0.311,-0.144,0.147,0.208,-0.061,0,1.79,"-1.79"
"Castillo, José","620454","2023","6","3",1,0.47,0.53,2,0.535,1.4649999999999999,0.762,0.511,0.251,"108.00","14.24","93.76"
"Mastrobuoni, Miles","670156","2023","5","5",0.8,0.498,0.30200000000000005,1.6,1.256,0.3440000000000001,1.003,0.721,0.2819999999999999,"108.00","55.38","52.62"
"Rainey, Tanner","663432","2023","5","3",0.25,0.065,0.185,0.25,0.068,0.182,0.316,0.186,0.13,0,1.46,"-1.46"
"Eaton, Nate","681987","2023","5","4",0.4,0.232,0.168,0.4,0.292,0.10800000000000004,0.353,0.222,0.13099999999999998,0,2.03,"-2.03"
"Pint, Riley","666207","2023","5","2",0.5,0.424,0.07600000000000001,1,0.702,0.29800000000000004,0.666,0.611,0.05500000000000005,"27.00","26.24","0.76"
"Perez, Hector","660431","2023","5","4",0.75,0.438,0.312,0.75,0.488,0.262,0.669,0.466,0.203,"27.00","10.87","16.13"
"León, Sandy","506702","2023","5","4",0.25,0.257,-0.007000000000000006,1,1.011,-0.010999999999999899,0.546,0.552,-0.006000000000000005,"18.00","18.23","-0.23"
"Lester, Josh","623507","2023","5","3",0.25,0.253,-0.0030000000000000027,0.5,0.779,-0.279,0.388,0.479,-0.09099999999999997,0,11.75,"-11.75"
"Crawford, Brandon","543063","2023","5","4",0.25,0.206,0.04400000000000001,0.25,0.258,-0.008000000000000007,0.316,0.301,0.015000000000000013,0,3.77,"-3.77"
"Espada, Jose","664744","2023","5","1",0,0.027,-0.027,0,0.028,-0.028,0.278,0.295,-0.01699999999999996,0,3.61,"-3.61"
"McCann, James","543510","2023","5","5",0.4,0.346,0.05400000000000005,0.6,0.513,0.08699999999999997,0.425,0.371,0.05399999999999999,0,6.04,"-6.04"
"Schoop, Jonathan","570731","2023","5","4",0.2,0.495,-0.295,0.2,0.935,-0.7350000000000001,0.177,0.609,-0.432,0,25.91,"-25.91"
"Hembree, Heath","592390","2023","4","1",0,0.021,-0.021,0,0.027,-0.027,0.174,0.188,-0.014000000000000012,0,1.49,"-1.49"
"Tellez, Rowdy","642133","2023","4","3",0.25,0.114,0.136,0.25,0.135,0.11499999999999999,0.221,0.106,0.115,0,0.54,"-0.54"
"Bethancourt, Christian","542194","2023","4","4",0.75,0.555,0.19499999999999995,1.75,0.85,0.9,1.033,0.602,0.43099999999999994,"81.00","24.80","56.2"
"Lamb, Jake","571875","2023","4","4",0.25,0.271,-0.02100000000000002,0.5,0.678,-0.17800000000000005,0.311,0.391,-0.08000000000000002,0,6.86,"-6.86"
"Guillorme, Luis","641645","2023","4","4",0.25,0.373,-0.123,0.25,0.807,-0.557,0.221,0.496,-0.275,0,13.01,"-13.01"
"Karcher, Ricky","676689","2023","4","3",0,0.027,-0.027,0,0.071,-0.071,0.174,0.204,-0.03,0,1.73,"-1.73"
"Wisely, Brett","689172","2023","4","4",0.25,0.456,-0.20600000000000002,1,1.339,-0.33899999999999997,0.501,0.74,-0.239,"9.00","64.01","-55.01"
"Hernández, Yonny","660634","2023","4","4",0.25,0.35,-0.09999999999999998,0.25,0.468,-0.21800000000000003,0.221,0.353,-0.13199999999999998,0,5.37,"-5.37"
"Madris, Bligh","676632","2023","4","3",0.333,0.474,-0.14099999999999996,1.333,1.358,-0.025000000000000133,0.675,0.748,-0.07299999999999995,"9.00","68.17","-59.17"
"Ryan, Ryder","656924","2023","4","1",0,0.19,-0.19,0,0.217,-0.217,0.174,0.307,-0.133,0,3.93,"-3.93"
"Williams, Luke","663897","2023","3","3",0,0.06,-0.06,0,0.067,-0.067,0,0.064,-0.064,0,0.24,"-0.24"
"Villar, David","681584","2023","3","2",0,0.237,-0.237,0,0.374,-0.374,0.232,0.409,-0.17699999999999996,0,7.67,"-7.67"
"Phillips, Brett","621433","2023","3","2",0.5,0.307,0.193,0.5,0.361,0.139,0.526,0.43,0.09600000000000003,0,8.73,"-8.73"
"Calvo, Blair","663971","2023","3","3",0,0.324,-0.324,0,0.353,-0.353,0,0.294,-0.294,0,3.58,"-3.58"
"Claudio, Alex","592222","2023","3","3",0.667,0.604,0.06300000000000006,0.667,0.875,-0.20799999999999996,0.588,0.628,-0.040000000000000036,0,29.24,"-29.24"
"Donaldson, Josh","518626","2023","3","3",0,0.328,-0.328,0,0.841,-0.841,0,0.475,-0.475,0,11.47,"-11.47"
"Dixon, Brandon","641525","2023","3","3",0,0.075,-0.075,0,0.093,-0.093,0,0.082,-0.082,0,0.36,"-0.36"
"Vallimont, Chris","681808","2023","2","1",0.5,0.284,0.21600000000000003,1,0.325,0.675,0.622,0.266,0.356,0,2.91,"-2.91"
"Zavala, Seby","664874","2023","2","2",0,0.045,-0.045,0,0.057,-0.057,0,0.043,-0.043,0,0.13,"-0.13"
"Danner, Hagen","668470","2023","1","1",0,0.626,-0.626,0,1.036,-1.036,0,0.705,-0.705,0,49.25,"-49.25"
